algorithm,param_set,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,crypto_type,correctness,timestamp,notes,trial_id
Kyber768,768,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5583,65.94,,,2025-11-17T02:47:56.527996,,1174
Kyber768,768,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.9301,69.94,,,2025-11-17T02:47:56.528055,,1175
Kyber768,768,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7594,67.07,,,2025-11-17T02:47:56.528076,,1176
Kyber768,768,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.709,65.83,,,2025-11-17T02:47:56.528088,,1177
Kyber768,768,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.0534,71.63,,,2025-11-17T02:47:56.528099,,1178
Kyber768,768,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1496,68.64,,,2025-11-17T02:47:56.528110,,1179
Kyber768,768,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3538,63.96,,,2025-11-17T02:47:56.528121,,1180
Kyber768,768,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.3939,55.94,,,2025-11-17T02:47:56.528135,,1181
Kyber768,768,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.0283,56.38,,,2025-11-17T02:47:56.528146,,1182
Kyber768,768,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.7792,65.02,,,2025-11-17T02:47:56.528156,,1183
Kyber768,768,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.3619,60.48,,,2025-11-17T02:47:56.528167,,1184
Kyber768,768,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.2871,63.34,,,2025-11-17T02:47:56.528177,,1185
Kyber768,768,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.364,60.0,,,2025-11-17T02:47:56.528192,,1186
Kyber768,768,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.7123,59.15,,,2025-11-17T02:47:56.528203,,1187
Kyber768,768,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.2548,61.09,,,2025-11-17T02:47:56.528214,,1188
Kyber768,768,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9453,64.89,,,2025-11-17T02:47:56.528224,,1189
Kyber768,768,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.2224,64.23,,,2025-11-17T02:47:56.528235,,1190
Kyber768,768,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.7345,54.95,,,2025-11-17T02:47:56.528248,,1191
Kyber768,768,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.6573,60.29,,,2025-11-17T02:47:56.528259,,1192
Kyber768,768,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.3761,54.78,,,2025-11-17T02:47:56.528269,,1193
Kyber768,768,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.3448,63.56,,,2025-11-17T02:47:56.528280,,1194
Kyber768,768,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4878,58.97,,,2025-11-17T02:47:56.528290,,1195
Kyber768,768,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.6082,53.7,,,2025-11-17T02:47:56.528304,,1196
Kyber768,768,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.5377,54.55,,,2025-11-17T02:47:56.528314,,1197
Kyber768,768,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.0577,57.31,,,2025-11-17T02:47:56.528325,,1198
Kyber768,768,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.0628,53.16,,,2025-11-17T02:47:56.528337,,1199
Kyber768,768,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.6766,51.78,,,2025-11-17T02:47:56.528348,,1200
Kyber768,768,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.3562,87.69,,,2025-11-17T02:47:56.528363,,1201
Kyber768,768,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.4566,80.94,,,2025-11-17T02:47:56.528373,,1202
Kyber768,768,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.979,84.81,,,2025-11-17T02:47:56.528384,,1203
Kyber768,768,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.7023,88.95,,,2025-11-17T02:47:56.528394,,1204
Kyber768,768,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.4748,82.1,,,2025-11-17T02:47:56.528404,,1205
Kyber768,768,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.8489,80.82,,,2025-11-17T02:47:56.528417,,1206
Kyber768,768,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.0458,91.54,,,2025-11-17T02:47:56.528428,,1207
Kyber768,768,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.0847,82.38,,,2025-11-17T02:47:56.528445,,1208
Kyber768,768,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.8537,81.24,,,2025-11-17T02:47:56.528456,,1209
Kyber768,768,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.6872,80.87,,,2025-11-17T02:47:56.528466,,1210
Kyber768,768,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.1414,75.76,,,2025-11-17T02:47:56.528479,,1211
Kyber768,768,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.0306,75.63,,,2025-11-17T02:47:56.528490,,1212
Kyber768,768,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5367,72.02,,,2025-11-17T02:47:56.528500,,1213
Kyber768,768,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.9199,77.54,,,2025-11-17T02:47:56.528510,,1214
Kyber768,768,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5112,70.69,,,2025-11-17T02:47:56.528521,,1215
Kyber768,768,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.1309,72.67,,,2025-11-17T02:47:56.528535,,1216
Kyber768,768,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5597,71.96,,,2025-11-17T02:47:56.528545,,1217
Kyber768,768,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.086,72.85,,,2025-11-17T02:47:56.528556,,1218
Kyber768,768,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6409,75.48,,,2025-11-17T02:47:56.528566,,1219
Kyber768,768,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.3963,76.49,,,2025-11-17T02:47:56.528577,,1220
Kyber768,768,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8565,70.26,,,2025-11-17T02:47:56.528590,,1221
Kyber768,768,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.4179,68.53,,,2025-11-17T02:47:56.528600,,1222
Kyber768,768,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.1595,73.43,,,2025-11-17T02:47:56.528611,,1223
Kyber768,768,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.0529,72.37,,,2025-11-17T02:47:56.528621,,1224
Kyber768,768,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8393,74.81,,,2025-11-17T02:47:56.528632,,1225
Kyber768,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1798,67.35,,,2025-11-17T02:47:56.528645,,1226
Kyber768,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3769,62.08,,,2025-11-17T02:47:56.528656,,1227
Kyber768,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7379,66.87,,,2025-11-17T02:47:56.528666,,1228
Kyber768,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9005,67.82,,,2025-11-17T02:47:56.528676,,1229
Kyber768,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8912,65.47,,,2025-11-17T02:47:56.528687,,1230
Kyber768,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.4754,78.33,,,2025-11-17T02:47:56.528700,,1231
Kyber768,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.9119,84.18,,,2025-11-17T02:47:56.528711,,1232
Kyber768,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.9268,80.29,,,2025-11-17T02:47:56.528721,,1233
Kyber768,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.2262,69.84,,,2025-11-17T02:47:56.528732,,1234
Kyber768,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.0208,79.91,,,2025-11-17T02:47:56.528742,,1235
Kyber768,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.2294,64.07,,,2025-11-17T02:47:56.528755,,1236
Kyber768,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.2063,72.55,,,2025-11-17T02:47:56.528765,,1237
Kyber768,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4306,72.0,,,2025-11-17T02:47:56.528776,,1238
Kyber768,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.7948,74.57,,,2025-11-17T02:47:56.528786,,1239
Kyber768,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.0943,73.49,,,2025-11-17T02:47:56.528796,,1240
Kyber768,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5809,69.19,,,2025-11-17T02:47:56.528860,,1241
Kyber768,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.4766,69.56,,,2025-11-17T02:47:56.528874,,1242
Kyber768,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.3977,63.21,,,2025-11-17T02:47:56.528884,,1243
Kyber768,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5771,61.03,,,2025-11-17T02:47:56.528895,,1244
Kyber768,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0737,68.91,,,2025-11-17T02:47:56.528905,,1245
Kyber768,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5652,66.17,,,2025-11-17T02:47:56.528920,,1246
Kyber768,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1176,63.6,,,2025-11-17T02:47:56.528931,,1247
Kyber768,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0678,65.25,,,2025-11-17T02:47:56.528942,,1248
Kyber768,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.537,68.27,,,2025-11-17T02:47:56.528953,,1249
Kyber768,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1245,64.69,,,2025-11-17T02:47:56.528963,,1250
Kyber768,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1504,68.21,,,2025-11-17T02:47:56.528977,,1251
Kyber768,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4424,59.92,,,2025-11-17T02:47:56.528987,,1252
Kyber768,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8801,65.01,,,2025-11-17T02:47:56.528997,,1253
Kyber768,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5554,62.03,,,2025-11-17T02:47:56.529007,,1254
Kyber768,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.4998,64.38,,,2025-11-17T02:47:56.529018,,1255
Kyber768,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.9982,58.58,,,2025-11-17T02:47:56.529031,,1256
Kyber768,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.0282,60.86,,,2025-11-17T02:47:56.529041,,1257
Kyber768,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.6293,58.52,,,2025-11-17T02:47:56.529052,,1258
Kyber768,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.8015,57.9,,,2025-11-17T02:47:56.529062,,1259
Kyber768,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4543,63.54,,,2025-11-17T02:47:56.529073,,1260
Kyber768,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3801,66.27,,,2025-11-17T02:47:56.529087,,1261
Kyber768,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8349,74.8,,,2025-11-17T02:47:56.529098,,1262
Kyber768,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.2076,72.32,,,2025-11-17T02:47:56.529108,,1263
Kyber768,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.585,74.65,,,2025-11-17T02:47:56.529118,,1264
Kyber768,1024,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8114,67.43,,,2025-11-17T02:47:56.529129,,1265
Kyber768,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.7947,71.4,,,2025-11-17T02:47:56.529142,,1266
Kyber768,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3519,69.67,,,2025-11-17T02:47:56.529152,,1267
Kyber768,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.341,63.43,,,2025-11-17T02:47:56.529162,,1268
Kyber768,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.4154,66.71,,,2025-11-17T02:47:56.529172,,1269
Kyber768,1024,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7288,66.04,,,2025-11-17T02:47:56.529183,,1270
Kyber768,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.3239,62.21,,,2025-11-17T02:47:56.529196,,1271
Kyber768,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.7946,60.58,,,2025-11-17T02:47:56.529206,,1272
Kyber768,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.04,62.57,,,2025-11-17T02:47:56.529216,,1273
Kyber768,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.0944,62.06,,,2025-11-17T02:47:56.529226,,1274
Kyber768,1024,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.2163,64.24,,,2025-11-17T02:47:56.529236,,1275
Kyber768,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4754,63.65,,,2025-11-17T02:47:56.529250,,1276
Kyber768,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.2325,62.76,,,2025-11-17T02:47:56.529261,,1277
Kyber768,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.304,61.18,,,2025-11-17T02:47:56.529271,,1278
Kyber768,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.2776,60.52,,,2025-11-17T02:47:56.529281,,1279
Kyber768,1024,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.4332,61.37,,,2025-11-17T02:47:56.529291,,1280
Kyber768,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.0014,60.65,,,2025-11-17T02:47:56.529305,,1281
Kyber768,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.2702,60.75,,,2025-11-17T02:47:56.529315,,1282
Kyber768,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.4875,58.76,,,2025-11-17T02:47:56.529326,,1283
Kyber768,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.8754,58.45,,,2025-11-17T02:47:56.529336,,1284
Kyber768,1024,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.8119,60.02,,,2025-11-17T02:47:56.529346,,1285
Kyber768,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.4667,57.27,,,2025-11-17T02:47:56.529359,,1286
Kyber768,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.1329,53.29,,,2025-11-17T02:47:56.529370,,1287
Kyber768,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.3136,56.46,,,2025-11-17T02:47:56.529380,,1288
Kyber768,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,18.2327,57.15,,,2025-11-17T02:47:56.529391,,1289
Kyber768,1024,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.8792,55.05,,,2025-11-17T02:47:56.529402,,1290
Kyber768,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.5108,83.38,,,2025-11-17T02:47:56.529415,,1291
Kyber768,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.7131,81.36,,,2025-11-17T02:47:56.529425,,1292
Kyber768,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.9255,87.17,,,2025-11-17T02:47:56.529436,,1293
Kyber768,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.5435,75.8,,,2025-11-17T02:47:56.529446,,1294
Kyber768,1024,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.75,80.87,,,2025-11-17T02:47:56.529456,,1295
Kyber768,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,11.9538,85.05,,,2025-11-17T02:47:56.529469,,1296
Kyber768,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.7556,78.18,,,2025-11-17T02:47:56.529479,,1297
Kyber768,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.2774,71.62,,,2025-11-17T02:47:56.529490,,1298
Kyber768,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.7298,74.78,,,2025-11-17T02:47:56.529500,,1299
Kyber768,1024,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.2295,83.19,,,2025-11-17T02:47:56.529510,,1300
Kyber768,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.0016,72.75,,,2025-11-17T02:47:56.529524,,1301
Kyber768,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3722,66.98,,,2025-11-17T02:47:56.529534,,1302
Kyber768,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8489,70.6,,,2025-11-17T02:47:56.529544,,1303
Kyber768,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.955,74.4,,,2025-11-17T02:47:56.529555,,1304
Kyber768,1024,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4483,76.66,,,2025-11-17T02:47:56.529565,,1305
Kyber768,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.27,82.25,,,2025-11-17T02:47:56.529579,,1306
Kyber768,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8542,75.23,,,2025-11-17T02:47:56.529590,,1307
Kyber768,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.1472,73.79,,,2025-11-17T02:47:56.529600,,1308
Kyber768,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4427,75.08,,,2025-11-17T02:47:56.529611,,1309
Kyber768,1024,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,12.4383,81.99,,,2025-11-17T02:47:56.529621,,1310
Kyber768,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3969,69.41,,,2025-11-17T02:47:56.529634,,1311
Kyber768,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.585,67.44,,,2025-11-17T02:47:56.529644,,1312
Kyber768,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.0973,68.76,,,2025-11-17T02:47:56.529675,,1313
Kyber768,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5792,72.81,,,2025-11-17T02:47:56.529687,,1314
Kyber768,1024,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.1252,68.62,,,2025-11-17T02:47:56.529698,,1315
Kyber768,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0313,66.91,,,2025-11-17T02:47:56.529712,,1316
Kyber768,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.2445,65.36,,,2025-11-17T02:47:56.529723,,1317
Kyber768,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.9176,68.72,,,2025-11-17T02:47:56.529733,,1318
Kyber768,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.2791,67.9,,,2025-11-17T02:47:56.529744,,1319
Kyber768,1024,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.4224,67.58,,,2025-11-17T02:47:56.529755,,1320
Kyber768,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4592,71.21,,,2025-11-17T02:47:56.529769,,1321
Kyber768,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.1012,76.2,,,2025-11-17T02:47:56.529779,,1322
Kyber768,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.6158,72.44,,,2025-11-17T02:47:56.529790,,1323
Kyber768,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.3949,73.98,,,2025-11-17T02:47:56.529800,,1324
Kyber768,1024,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.9139,74.79,,,2025-11-17T02:47:56.529810,,1325
Kyber768,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8486,73.76,,,2025-11-17T02:47:56.529824,,1326
Kyber768,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.3909,77.44,,,2025-11-17T02:47:56.529834,,1327
Kyber768,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.5938,73.88,,,2025-11-17T02:47:56.529845,,1328
Kyber768,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.8407,70.98,,,2025-11-17T02:47:56.529855,,1329
Kyber768,1024,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.4456,77.65,,,2025-11-17T02:47:56.529866,,1330
Kyber768,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3546,69.42,,,2025-11-17T02:47:56.529879,,1331
Kyber768,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.59,64.91,,,2025-11-17T02:47:56.529890,,1332
Kyber768,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,13.9559,71.17,,,2025-11-17T02:47:56.529900,,1333
Kyber768,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5151,70.17,,,2025-11-17T02:47:56.529912,,1334
Kyber768,1024,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.1865,65.45,,,2025-11-17T02:47:56.529922,,1335
Kyber768,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8663,67.01,,,2025-11-17T02:47:56.529937,,1336
Kyber768,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.2159,66.21,,,2025-11-17T02:47:56.529948,,1337
Kyber768,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.145,63.39,,,2025-11-17T02:47:56.529959,,1338
Kyber768,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7111,66.53,,,2025-11-17T02:47:56.529969,,1339
Kyber768,1024,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.3997,69.37,,,2025-11-17T02:47:56.529980,,1340
Kyber768,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.0003,64.89,,,2025-11-17T02:47:56.529994,,1341
Kyber768,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.7843,70.01,,,2025-11-17T02:47:56.530004,,1342
Kyber768,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5734,62.61,,,2025-11-17T02:47:56.530015,,1343
Kyber768,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.4075,65.47,,,2025-11-17T02:47:56.530026,,1344
Kyber768,1024,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.5258,63.1,,,2025-11-17T02:47:56.530036,,1345
Kyber768,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.0022,56.82,,,2025-11-17T02:47:56.530050,,1346
Kyber768,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,17.4816,59.2,,,2025-11-17T02:47:56.530061,,1347
Kyber768,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.7675,61.32,,,2025-11-17T02:47:56.530071,,1348
Kyber768,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.8014,57.03,,,2025-11-17T02:47:56.530082,,1349
Kyber768,1024,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,16.3626,59.67,,,2025-11-17T02:47:56.530092,,1350
Kyber1024,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.8058,69.11,,,2025-11-17T02:47:56.530107,,1351
Kyber1024,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.436,67.98,,,2025-11-17T02:47:56.530118,,1352
Kyber1024,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,15.2385,63.48,,,2025-11-17T02:47:56.530129,,1353
Kyber1024,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.5337,68.63,,,2025-11-17T02:47:56.530139,,1354
Kyber1024,512,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,14.1074,73.94,,,2025-11-17T02:47:56.530150,,1355
