alg_family,param_set,operation,message_bytes,concurrency,cpu_ghz,aesni,avx2,neon,machine_id,os_name,containerized,latency_ms,throughput_ops,timestamp,notes,trial_id
ML-DSA,512,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.368,177.67,2025-11-10T19:49:38.706834,,377
ML-DSA,512,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4725,212.92,2025-11-10T19:49:38.706843,,378
ML-DSA,512,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.8065,210.91,2025-11-10T19:49:38.706852,,379
ML-DSA,512,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.9052,202.97,2025-11-10T19:49:38.706881,,380
ML-DSA,512,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4586,220.15,2025-11-10T19:49:38.706895,,381
ML-DSA,512,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.3529,237.13,2025-11-10T19:49:38.706905,,382
ML-DSA,512,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.1481,195.11,2025-11-10T19:49:38.706914,,383
ML-DSA,512,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.8077,213.39,2025-11-10T19:49:38.706924,,384
ML-DSA,512,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.2207,226.11,2025-11-10T19:49:38.706932,,385
ML-DSA,512,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.9064,196.1,2025-11-10T19:49:38.706945,,386
ML-DSA,512,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.1745,199.29,2025-11-10T19:49:38.706954,,387
ML-DSA,512,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.9931,165.09,2025-11-10T19:49:38.706963,,388
ML-DSA,512,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.554,182.03,2025-11-10T19:49:38.706972,,389
ML-DSA,512,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.2895,153.44,2025-11-10T19:49:38.706981,,390
ML-DSA,512,sign,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.6889,177.67,2025-11-10T19:49:38.706993,,391
ML-DSA,512,sign,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.8584,174.64,2025-11-10T19:49:38.707003,,392
ML-DSA,512,sign,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.5831,176.99,2025-11-10T19:49:38.707012,,393
ML-DSA,512,sign,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.4738,191.02,2025-11-10T19:49:38.707021,,394
ML-DSA,512,sign,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.4933,147.88,2025-11-10T19:49:38.707030,,395
ML-DSA,512,sign,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.6364,178.45,2025-11-10T19:49:38.707042,,396
ML-DSA,512,sign,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.4093,155.82,2025-11-10T19:49:38.707051,,397
ML-DSA,512,sign,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.7971,143.66,2025-11-10T19:49:38.707060,,398
ML-DSA,512,sign,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.7145,171.28,2025-11-10T19:49:38.707069,,399
ML-DSA,512,sign,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.4569,161.33,2025-11-10T19:49:38.707078,,400
ML-DSA,512,sign,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.992,142.11,2025-11-10T19:49:38.707090,,401
ML-DSA,512,sign,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.324,138.7,2025-11-10T19:49:38.707099,,402
ML-DSA,512,sign,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.3382,152.19,2025-11-10T19:49:38.707108,,403
ML-DSA,512,sign,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.0105,138.57,2025-11-10T19:49:38.707117,,404
ML-DSA,512,sign,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.3371,161.32,2025-11-10T19:49:38.707126,,405
ML-DSA,512,sign,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.5566,153.44,2025-11-10T19:49:38.707139,,406
ML-DSA,512,sign,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.5152,146.27,2025-11-10T19:49:38.707148,,407
ML-DSA,512,sign,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.919,143.61,2025-11-10T19:49:38.707157,,408
ML-DSA,512,sign,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.6113,153.44,2025-11-10T19:49:38.707166,,409
ML-DSA,512,sign,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.2093,155.6,2025-11-10T19:49:38.707175,,410
ML-DSA,512,sign,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.7937,149.92,2025-11-10T19:49:38.707187,,411
ML-DSA,512,sign,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.7593,129.61,2025-11-10T19:49:38.707196,,412
ML-DSA,512,sign,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.2646,143.83,2025-11-10T19:49:38.707205,,413
ML-DSA,512,sign,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.6809,154.62,2025-11-10T19:49:38.707214,,414
ML-DSA,512,sign,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.6489,157.84,2025-11-10T19:49:38.707223,,415
ML-DSA,512,sign,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.862,129.08,2025-11-10T19:49:38.707235,,416
ML-DSA,512,sign,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.6624,127.07,2025-11-10T19:49:38.707244,,417
ML-DSA,512,sign,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.9586,125.2,2025-11-10T19:49:38.707253,,418
ML-DSA,512,sign,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,8.0185,129.56,2025-11-10T19:49:38.707263,,419
ML-DSA,512,sign,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.4094,134.52,2025-11-10T19:49:38.707272,,420
ML-DSA,512,verify,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,2.823,336.96,2025-11-10T19:49:38.707285,,421
ML-DSA,512,verify,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4163,237.11,2025-11-10T19:49:38.707294,,422
ML-DSA,512,verify,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.0997,336.52,2025-11-10T19:49:38.707303,,423
ML-DSA,512,verify,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.5534,290.14,2025-11-10T19:49:38.707313,,424
ML-DSA,512,verify,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,2.9765,351.88,2025-11-10T19:49:38.707322,,425
ML-DSA,512,verify,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.3932,286.56,2025-11-10T19:49:38.707334,,426
ML-DSA,512,verify,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.4866,293.33,2025-11-10T19:49:38.707343,,427
ML-DSA,512,verify,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.3681,282.61,2025-11-10T19:49:38.707352,,428
ML-DSA,512,verify,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,2.774,368.97,2025-11-10T19:49:38.707361,,429
ML-DSA,512,verify,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.3478,296.74,2025-11-10T19:49:38.707371,,430
ML-DSA,512,verify,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.1907,308.73,2025-11-10T19:49:38.707383,,431
ML-DSA,512,verify,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.6129,288.61,2025-11-10T19:49:38.707392,,432
ML-DSA,512,verify,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.6321,270.76,2025-11-10T19:49:38.707403,,433
ML-DSA,512,verify,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.8584,271.12,2025-11-10T19:49:38.707412,,434
ML-DSA,512,verify,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.8172,256.39,2025-11-10T19:49:38.707421,,435
ML-DSA,512,verify,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.6384,269.35,2025-11-10T19:49:38.707433,,436
ML-DSA,512,verify,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.7833,256.33,2025-11-10T19:49:38.707442,,437
ML-DSA,512,verify,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.1624,245.02,2025-11-10T19:49:38.707451,,438
ML-DSA,512,verify,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.2989,317.43,2025-11-10T19:49:38.707460,,439
ML-DSA,512,verify,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.4419,300.19,2025-11-10T19:49:38.707469,,440
ML-DSA,512,verify,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.1994,302.16,2025-11-10T19:49:38.707481,,441
ML-DSA,512,verify,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,2.964,326.77,2025-11-10T19:49:38.707490,,442
ML-DSA,512,verify,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.2409,240.92,2025-11-10T19:49:38.707499,,443
ML-DSA,512,verify,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.1755,306.87,2025-11-10T19:49:38.707509,,444
ML-DSA,512,verify,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.9793,251.7,2025-11-10T19:49:38.707518,,445
ML-DSA,512,verify,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.8458,258.72,2025-11-10T19:49:38.707530,,446
ML-DSA,512,verify,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.0666,339.93,2025-11-10T19:49:38.707539,,447
ML-DSA,512,verify,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.7639,208.0,2025-11-10T19:49:38.707634,,448
ML-DSA,512,verify,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.9321,253.55,2025-11-10T19:49:38.707666,,449
ML-DSA,512,verify,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.1573,235.02,2025-11-10T19:49:38.707679,,450
ML-DSA,768,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.7401,212.23,2025-11-10T19:49:38.707712,,451
ML-DSA,768,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.7079,213.49,2025-11-10T19:49:38.707722,,452
ML-DSA,768,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.6785,183.93,2025-11-10T19:49:38.707732,,453
ML-DSA,768,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.146,249.77,2025-11-10T19:49:38.707741,,454
ML-DSA,768,keygen,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.6547,178.75,2025-11-10T19:49:38.707750,,455
ML-DSA,768,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.3997,176.75,2025-11-10T19:49:38.707831,,456
ML-DSA,768,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.626,215.76,2025-11-10T19:49:38.707848,,457
ML-DSA,768,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.188,193.09,2025-11-10T19:49:38.707858,,458
ML-DSA,768,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.863,213.28,2025-11-10T19:49:38.707868,,459
ML-DSA,768,keygen,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.8597,203.59,2025-11-10T19:49:38.707877,,460
ML-DSA,768,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.1078,158.72,2025-11-10T19:49:38.707891,,461
ML-DSA,768,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.843,174.1,2025-11-10T19:49:38.707901,,462
ML-DSA,768,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.1683,197.47,2025-11-10T19:49:38.707911,,463
ML-DSA,768,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.9223,163.54,2025-11-10T19:49:38.707920,,464
ML-DSA,768,keygen,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.3796,154.51,2025-11-10T19:49:38.707929,,465
ML-DSA,768,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.5186,179.63,2025-11-10T19:49:38.707942,,466
ML-DSA,768,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.5174,180.36,2025-11-10T19:49:38.707952,,467
ML-DSA,768,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.3772,230.53,2025-11-10T19:49:38.707961,,468
ML-DSA,768,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.0669,172.2,2025-11-10T19:49:38.707970,,469
ML-DSA,768,keygen,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.6957,206.7,2025-11-10T19:49:38.707979,,470
ML-DSA,768,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.6422,222.88,2025-11-10T19:49:38.707992,,471
ML-DSA,768,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.4906,177.76,2025-11-10T19:49:38.708001,,472
ML-DSA,768,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.7356,182.06,2025-11-10T19:49:38.708011,,473
ML-DSA,768,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.3132,181.6,2025-11-10T19:49:38.708019,,474
ML-DSA,768,keygen,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.0024,170.02,2025-11-10T19:49:38.708028,,475
ML-DSA,768,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.1487,161.55,2025-11-10T19:49:38.708041,,476
ML-DSA,768,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.5027,190.51,2025-11-10T19:49:38.708050,,477
ML-DSA,768,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.2222,155.72,2025-11-10T19:49:38.708059,,478
ML-DSA,768,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.4211,157.57,2025-11-10T19:49:38.708068,,479
ML-DSA,768,keygen,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.9294,161.09,2025-11-10T19:49:38.708093,,480
ML-DSA,768,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.8427,271.54,2025-11-10T19:49:38.708106,,481
ML-DSA,768,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.9986,261.68,2025-11-10T19:49:38.708115,,482
ML-DSA,768,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.3254,221.94,2025-11-10T19:49:38.708124,,483
ML-DSA,768,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.5718,279.5,2025-11-10T19:49:38.708133,,484
ML-DSA,768,encap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,2.9384,351.21,2025-11-10T19:49:38.708143,,485
ML-DSA,768,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.9923,245.91,2025-11-10T19:49:38.708155,,486
ML-DSA,768,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.6564,206.22,2025-11-10T19:49:38.708164,,487
ML-DSA,768,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.8173,257.19,2025-11-10T19:49:38.708173,,488
ML-DSA,768,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.7358,277.91,2025-11-10T19:49:38.708183,,489
ML-DSA,768,encap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4942,227.29,2025-11-10T19:49:38.708192,,490
ML-DSA,768,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.3897,224.35,2025-11-10T19:49:38.708205,,491
ML-DSA,768,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.9762,192.83,2025-11-10T19:49:38.708214,,492
ML-DSA,768,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4633,232.49,2025-11-10T19:49:38.708223,,493
ML-DSA,768,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.608,213.14,2025-11-10T19:49:38.708233,,494
ML-DSA,768,encap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.5239,220.67,2025-11-10T19:49:38.708242,,495
ML-DSA,768,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.3266,290.76,2025-11-10T19:49:38.708254,,496
ML-DSA,768,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4816,223.01,2025-11-10T19:49:38.708264,,497
ML-DSA,768,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.8313,268.32,2025-11-10T19:49:38.708274,,498
ML-DSA,768,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4981,211.99,2025-11-10T19:49:38.708282,,499
ML-DSA,768,encap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.2915,190.7,2025-11-10T19:49:38.708296,,500
ML-DSA,768,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,3.9934,238.55,2025-11-10T19:49:38.708308,,501
ML-DSA,768,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.8427,207.39,2025-11-10T19:49:38.708317,,502
ML-DSA,768,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.7618,207.71,2025-11-10T19:49:38.708327,,503
ML-DSA,768,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.5234,228.19,2025-11-10T19:49:38.708336,,504
ML-DSA,768,encap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4301,222.03,2025-11-10T19:49:38.708345,,505
ML-DSA,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.0811,199.94,2025-11-10T19:49:38.708358,,506
ML-DSA,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.7982,170.4,2025-11-10T19:49:38.708367,,507
ML-DSA,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.4015,183.09,2025-11-10T19:49:38.708376,,508
ML-DSA,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.4148,183.09,2025-11-10T19:49:38.708385,,509
ML-DSA,768,encap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.8092,210.99,2025-11-10T19:49:38.708395,,510
ML-DSA,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.5627,214.28,2025-11-10T19:49:38.708411,,511
ML-DSA,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.6143,219.09,2025-11-10T19:49:38.708420,,512
ML-DSA,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.1648,184.44,2025-11-10T19:49:38.708430,,513
ML-DSA,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4904,211.72,2025-11-10T19:49:38.708439,,514
ML-DSA,768,decap,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.0599,256.28,2025-11-10T19:49:38.708448,,515
ML-DSA,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.5861,213.75,2025-11-10T19:49:38.708460,,516
ML-DSA,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.6746,206.88,2025-11-10T19:49:38.708469,,517
ML-DSA,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.85,201.92,2025-11-10T19:49:38.708478,,518
ML-DSA,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.6411,184.17,2025-11-10T19:49:38.708487,,519
ML-DSA,768,decap,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.6997,216.1,2025-11-10T19:49:38.708496,,520
ML-DSA,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.7227,176.92,2025-11-10T19:49:38.708515,,521
ML-DSA,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.2334,226.92,2025-11-10T19:49:38.708525,,522
ML-DSA,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4408,235.41,2025-11-10T19:49:38.708534,,523
ML-DSA,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.6561,211.74,2025-11-10T19:49:38.708543,,524
ML-DSA,768,decap,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.3484,181.25,2025-11-10T19:49:38.708552,,525
ML-DSA,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.4165,218.43,2025-11-10T19:49:38.708564,,526
ML-DSA,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.9954,209.53,2025-11-10T19:49:38.708573,,527
ML-DSA,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.0009,205.17,2025-11-10T19:49:38.708582,,528
ML-DSA,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.7476,204.97,2025-11-10T19:49:38.708591,,529
ML-DSA,768,decap,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.9254,203.77,2025-11-10T19:49:38.708601,,530
ML-DSA,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.0542,205.01,2025-11-10T19:49:38.708614,,531
ML-DSA,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.279,196.73,2025-11-10T19:49:38.708664,,532
ML-DSA,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,4.0075,248.83,2025-11-10T19:49:38.708676,,533
ML-DSA,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.2011,191.98,2025-11-10T19:49:38.708685,,534
ML-DSA,768,decap,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.2748,193.03,2025-11-10T19:49:38.708695,,535
ML-DSA,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.7003,175.97,2025-11-10T19:49:38.708709,,536
ML-DSA,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.5823,180.06,2025-11-10T19:49:38.708718,,537
ML-DSA,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.1244,158.37,2025-11-10T19:49:38.708729,,538
ML-DSA,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.9681,169.15,2025-11-10T19:49:38.708738,,539
ML-DSA,768,decap,1024,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.0485,169.98,2025-11-10T19:49:38.708747,,540
ML-DSA,768,sign,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.5963,146.9,2025-11-10T19:49:38.708760,,541
ML-DSA,768,sign,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.4158,179.95,2025-11-10T19:49:38.708770,,542
ML-DSA,768,sign,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.1298,189.25,2025-11-10T19:49:38.708779,,543
ML-DSA,768,sign,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,5.5664,178.39,2025-11-10T19:49:38.708788,,544
ML-DSA,768,sign,0,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.8401,139.91,2025-11-10T19:49:38.708797,,545
ML-DSA,768,sign,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.194,144.96,2025-11-10T19:49:38.708809,,546
ML-DSA,768,sign,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.5362,147.62,2025-11-10T19:49:38.708819,,547
ML-DSA,768,sign,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.3728,160.19,2025-11-10T19:49:38.708827,,548
ML-DSA,768,sign,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.5565,151.17,2025-11-10T19:49:38.708837,,549
ML-DSA,768,sign,0,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.7317,147.97,2025-11-10T19:49:38.708845,,550
ML-DSA,768,sign,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.6144,154.35,2025-11-10T19:49:38.708858,,551
ML-DSA,768,sign,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.2034,136.0,2025-11-10T19:49:38.708867,,552
ML-DSA,768,sign,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.7684,152.87,2025-11-10T19:49:38.708876,,553
ML-DSA,768,sign,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.4239,132.22,2025-11-10T19:49:38.708886,,554
ML-DSA,768,sign,0,64,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.5693,130.89,2025-11-10T19:49:38.708894,,555
ML-DSA,768,sign,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.797,151.15,2025-11-10T19:49:38.708906,,556
ML-DSA,768,sign,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.9942,145.31,2025-11-10T19:49:38.708916,,557
ML-DSA,768,sign,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,8.1318,124.18,2025-11-10T19:49:38.708925,,558
ML-DSA,768,sign,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.1414,169.07,2025-11-10T19:49:38.708934,,559
ML-DSA,768,sign,1024,1,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.8404,141.79,2025-11-10T19:49:38.708944,,560
ML-DSA,768,sign,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.2252,136.63,2025-11-10T19:49:38.708958,,561
ML-DSA,768,sign,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,7.164,140.48,2025-11-10T19:49:38.708967,,562
ML-DSA,768,sign,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.5853,147.28,2025-11-10T19:49:38.708977,,563
ML-DSA,768,sign,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.9022,145.03,2025-11-10T19:49:38.708986,,564
ML-DSA,768,sign,1024,16,0.0,0,0,0,MacBook-Pro-4.local,darwin,0,6.4978,159.85,2025-11-10T19:49:38.708996,,565
